Link,Baslik,Fiyat (Metin),Fiyat (Sayisal),Konum,Listing No,Last Update Date,Listing status,Residence Type,Number Of Room + Hall,Number of Bathrooms,Gross / Net m²,Number of Floors,Floor,Property Age,Heating Type,Loan Availability,Title Deed Status,Furnishing Status,Usage Status,Swap,Facade
https://www.hepsiemlak.com/en/izmir-buca-buca-koop-satilik/daire/139799-962,"55 Square Meters Apartment For Sale in Buca, Izmir",3.100.000 TRY,3100000.0,buca-koop,139799-962,08/10/2025,For Sale,Apartment,1 + 0,1.0,"55 m2 
/ 45 m2",8 Storey,3,1 at Age,Central,Available,Floor Easement,Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-yildiz-satilik/daire/153258-3,"178 Square Meters Apartment For Sale in Buca, Izmir",11.200.000 TRY,11200000.0,yildiz,153258-3,01/10/2025,For Sale,Apartment,3 + 2,1.0,"178 m2 
/ 140 m2",10 Storey,7,6 at Age,Central Heating (Share Meter),Available,Condominium,Not Furnished,Empty,No,East
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/138788-202,"160 Square Meters Apartment For Sale in Buca, Izmir",6.750.000 TRY,6750000.0,hurriyet,138788-202,15/09/2025,For Sale,Apartment,3 + 1,2.0,"160 m2 
/ 145 m2",3 Storey,3,1 at Age,Underfloor Heating,Available,Floor Easement,Furnished,Owner,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-izkent-satilik/daire/153834-61,"72 Square Meters Apartment For Sale in Buca, Izmir",4.150.000 TRY,4150000.0,izkent,153834-61,23/10/2025,For Sale,Apartment,2 + 1,1.0,"72 m2 
/ 59 m2",9 Storey,Ground,New Property,Central Heating (Share Meter),Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-firat-satilik/daire/115022-879,"80 Square Meters Apartment For Sale in Buca, Izmir",2.650.000 TRY,2650000.0,firat,115022-879,18/10/2025,For Sale,Apartment,1 + 1,1.0,"80 m2 
/ 70 m2",1 Storey,1,8 at Age,Air Conditioning,Available,Floor Easement,Not Furnished,Tenanted,No,
https://www.hepsiemlak.com/en/izmir-buca-firat-satilik/daire/21915-12943,"102 Square Meters Apartment For Sale in Buca, Izmir",3.000.000 TRY,3000000.0,firat,21915-12943,11/10/2025,For Sale,Apartment,3 + 1,1.0,"102 m2 
/ 96 m2",3 Storey,Garden,31 at Age,Gas Stove,Available,Condominium,Not Furnished,Tenanted,No,"East, West"
https://www.hepsiemlak.com/en/izmir-buca-efeler-satilik/daire/18435-5528,"90 Square Meters Apartment For Sale in Buca, Izmir",3.650.000 TRY,3650000.0,efeler,18435-5528,29/09/2025,For Sale,Apartment,2 + 1,1.0,"90 m2 
/ 81 m2",3 Storey,1,40 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,
https://www.hepsiemlak.com/en/izmir-buca-yesilbaglar-satilik/daire/149571-94,"136 Square Meters Apartment For Sale in Buca, Izmir",2.950.000 TRY,2950000.0,yesilbaglar,149571-94,22/10/2025,For Sale,Apartment,3 + 1,1.0,"136 m2 
/ 120 m2",4 Storey,4,11 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-buca-koop-satilik/daire/90115-1297,"140 Square Meters Apartment For Sale in Buca, Izmir",5.100.000 TRY,5100000.0,buca-koop,90115-1297,15/09/2025,For Sale,Apartment,3 + 1,1.0,"140 m2 
/ 125 m2",7 Storey,7,16 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"North, East"
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/151862-56,"55 Square Meters Apartment For Sale in Buca, Izmir",3.199.999 TRY,3199999.0,hurriyet,151862-56,12/10/2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 50 m2",5 Storey,2,New Property,Underfloor Heating,Available,Floor Easement,Not Furnished,Empty,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/155417-87,"42 Square Meters Apartment For Sale in Buca, Izmir",3.600.000 TRY,3600000.0,kurucesme,155417-87,20/10/2025,For Sale,Apartment,1 + 1,1.0,"42 m2 
/ 38 m2",14 Storey,4,New Property,Central Heating (Share Meter),Available,Condominium,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/123628-91,"45 Square Meters Apartment For Sale in Buca, Izmir",4.950.000 TRY,4950000.0,ataturk,123628-91,15/10/2025,For Sale,Apartment,1 + 1,1.0,"45 m2 
/ 40 m2",3 Storey,2,1 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/120563-2238,"60 Square Meters Apartment For Sale in Buca, Izmir",4.700.000 TRY,4700000.0,ataturk,120563-2238,14/10/2025,For Sale,Apartment,1 + 1,1.0,"60 m2 
/ 45 m2",4 Storey,2,New Property,Underfloor Heating,Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/138788-262,"160 Square Meters Apartment For Sale in Buca, Izmir",6.750.000 TRY,6750000.0,hurriyet,138788-262,11/10/2025,For Sale,Apartment,3 + 1,2.0,"160 m2 
/ 145 m2",3 Storey,3,1 at Age,Underfloor Heating,Available,Floor Easement,Furnished,Owner,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-yigitler-satilik/daire/29626-2064,"110 Square Meters Apartment For Sale in Buca, Izmir",3.600.000 TRY,3600000.0,yigitler,29626-2064,14/10/2025,For Sale,Apartment,3 + 1,1.0,"110 m2 
/ 105 m2",4 Storey,Garden,30 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,"North, East"
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/63598-254,"60 Square Meters Apartment For Sale in Buca, Izmir",2.650.000 TRY,2650000.0,kozagac,63598-254,05/10/2025,For Sale,Apartment,2 + 1,1.0,"60 m2 
/ 49 m2",4 Storey,Raised Ground,6 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"East, West"
https://www.hepsiemlak.com/en/izmir-buca-kaynaklar-merkez-satilik/villa/120690-182,"1.073 Square Meters Villa For Sale in Buca, Izmir",9.250.000 TRY,9250000.0,kaynaklar-merkez,120690-182,15/10/2025,For Sale,Villa,3 + 1,1.0,"1.073 m2 
/ 220 m2",2 Storey,,5 at Age,Air Conditioning,Not Available,Shared Deed,Furnished,Empty,No,"East, West"
https://www.hepsiemlak.com/en/izmir-buca-firat-satilik/daire/134684-471,"100 Square Meters Apartment For Sale in Buca, Izmir",4.250.000 TRY,4250000.0,firat,134684-471,16/10/2025,For Sale,Apartment,2 + 1,2.0,"100 m2 
/ 90 m2",2 Storey,1,New Property,Combi Boiler,Available,Floor Easement,Furnished,Empty,No,"North, South"
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/129073-428,"111 Square Meters Apartment For Sale in Buca, Izmir",4.000.000 TRY,4000000.0,kozagac,129073-428,15/10/2025,For Sale,Apartment,3 + 1,1.0,"111 m2 
/ 101 m2",3 Storey,Raised Ground,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Tenanted,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/144360-90,"60 Square Meters Apartment For Sale in Buca, Izmir",1.220.000 TRY,1220000.0,kozagac,144360-90,17/10/2025,For Sale,Apartment,1 + 1,1.0,"60 m2 
/ 55 m2",3 Storey,3,3 at Age,Combi Boiler,Available,Floor Easement,Furnished,Empty,No,South
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/153305-64,"60 Square Meters Apartment For Sale in Buca, Izmir",2.900.000 TRY,2900000.0,kurucesme,153305-64,10/10/2025,For Sale,Apartment,1 + 1,1.0,"60 m2 
/ 55 m2",3 Storey,3,7 at Age,Air Conditioning,Available,Floor Easement,Furnished,Empty,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-yaylacik-satilik/daire/143819-152,"80 Square Meters Apartment For Sale in Buca, Izmir",3.450.000 TRY,3450000.0,yaylacik,143819-152,14/10/2025,For Sale,Apartment,2 + 1,1.0,"80 m2 
/ 75 m2",3 Storey,3,11 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-yildiz-satilik/daire/143822-96,"110 Square Meters Apartment For Sale in Buca, Izmir",3.250.000 TRY,3250000.0,yildiz,143822-96,18/10/2025,For Sale,Apartment,2 + 1,1.0,"110 m2 
/ 100 m2",4 Storey,Raised Ground,18 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-efeler-satilik/daire/161224-1,"165 Square Meters Apartment For Sale in Buca, Izmir",5.500.000 TRY,5500000.0,efeler,161224-1,17/10/2025,For Sale,Apartment,3 + 1,1.0,"165 m2 
/ 150 m2",6 Storey,Ground,15 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-vali-rahmi-bey-satilik/daire/21915-12959,"130 Square Meters Apartment For Sale in Buca, Izmir",4.500.000 TRY,4500000.0,vali-rahmi-bey,21915-12959,23/10/2025,For Sale,Apartment,3 + 1,1.0,"130 m2 
/ 120 m2",3 Storey,2,35 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Tenanted,No,
https://www.hepsiemlak.com/en/izmir-buca-firat-satilik/daire/0-45168383,"100 Square Meters Apartment For Sale in Buca, Izmir",4.145.000 TRY,4145000.0,firat,0-45168383,15/10/2025,For Sale,Apartment,2 + 1,2.0,"100 m2 
/ 90 m2",3 Storey,Underground 2,9 at Age,Combi Boiler,Available,Condominium,Furnished,Empty,No,"North, South"
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/152216-99,"56 Square Meters Apartment For Sale in Buca, Izmir",2.750.000 TRY,2750000.0,ataturk,152216-99,10/10/2025,For Sale,Apartment,1 + 1,1.0,"56 m2 
/ 47 m2",9 Storey,3,New Property,Air Conditioning,Available,Floor Easement,Furnished,Tenanted,No,East
https://www.hepsiemlak.com/en/izmir-buca-buca-koop-satilik/daire/143820-34,"170 Square Meters Apartment For Sale in Buca, Izmir",6.000.000 TRY,6000000.0,buca-koop,143820-34,30/09/2025,For Sale,Apartment,3 + 1,2.0,"170 m2 
/ 150 m2",4 Storey,Underground 1,5 at Age,Combi Boiler,Available,Condominium,Not Furnished,Tenanted,No,"North, East"
https://www.hepsiemlak.com/en/izmir-buca-laleli-satilik/daire/85846-2091,"105 Square Meters Apartment For Sale in Buca, Izmir",3.200.000 TRY,3200000.0,laleli,85846-2091,18/10/2025,For Sale,Apartment,2 + 1,1.0,"105 m2 
/ 89 m2",3 Storey,Raised Ground,25 at Age,Combi Boiler,Available,Floor Easement,,,,
https://www.hepsiemlak.com/en/izmir-buca-buca-koop-satilik/daire/37745-1909,"100 Square Meters Apartment For Sale in Buca, Izmir",3.750.000 TRY,3750000.0,buca-koop,37745-1909,23/09/2025,For Sale,Apartment,2 + 1,,"100 m2 
/ 95 m2",8 Storey,8,25 at Age,Combi Boiler,Available,Condominium,Furnished,Empty,,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/129980-890,"55 Square Meters Apartment For Sale in Buca, Izmir",2.725.000 TRY,2725000.0,ataturk,129980-890,16/10/2025,For Sale,Apartment,1 + 1,,"55 m2 
/ 45 m2",2 Storey,2,4 at Age,Combi Boiler,Available,Floor Easement,Furnished,Tenanted,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/158790-23,"50 Square Meters Apartment For Sale in Buca, Izmir",3.090.000 TRY,3090000.0,kurucesme,158790-23,23/10/2025,For Sale,Apartment,1 + 1,1.0,"50 m2 
/ 45 m2",4 Storey,2,5 at Age,Combi Boiler,Available,Floor Easement,Furnished,Empty,No,"East, West"
https://www.hepsiemlak.com/en/izmir-buca-camlikule-satilik/daire/103185-521,"95 Square Meters Apartment For Sale in Buca, Izmir",5.100.000 TRY,5100000.0,camlikule,103185-521,08/10/2025,For Sale,Apartment,2 + 1,1.0,"95 m2 
/ 85 m2",2 Storey,Top,4 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Tenanted,No,South
https://www.hepsiemlak.com/en/izmir-buca-inonu-satilik/mustakil-ev/2527-13307,"748 Square Meters Detached House For Sale in Buca, Izmir",21.250.000 TRY,21250000.0,inonu,2527-13307,08/09/2025,For Sale,Detached House,12 + 6,6.0,"748 m2 
/ 720 m2",4 Storey,,26 at Age,Floor Heater,Available,Condominium,Not Furnished,Owner,No,"East, West"
https://www.hepsiemlak.com/en/izmir-buca-izkent-satilik/daire/129980-858,"85 Square Meters Apartment For Sale in Buca, Izmir",4.200.000 TRY,4200000.0,izkent,129980-858,11/10/2025,For Sale,Apartment,2 + 1,1.0,"85 m2 
/ 75 m2",9 Storey,4,New Property,Underfloor Heating,Available,Floor Easement,Not Furnished,Empty,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/0-45472814,"115 Square Meters Apartment For Sale in Buca, Izmir",5.000.000 TRY,5000000.0,ataturk,0-45472814,22/10/2025,For Sale,Apartment,2 + 1,2.0,"115 m2 
/ 100 m2",2 Storey,Raised Ground,8 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,"East, West"
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/146973-46,"115 Square Meters Apartment For Sale in Buca, Izmir",3.900.000 TRY,3900000.0,kozagac,146973-46,20/10/2025,For Sale,Apartment,2 + 0,2.0,"115 m2 
/ 100 m2",4 Storey,Ground,8 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,West
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/150731-24,"58 Square Meters Apartment For Sale in Buca, Izmir",1.315.000 TRY,1315000.0,adatepe,150731-24,20/10/2025,For Sale,Apartment,1 + 1,1.0,"58 m2 
/ 52 m2",4 Storey,2,New Property,Combi Boiler,Available,Floor Easement,Furnished,Empty,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/143819-148,"50 Square Meters Apartment For Sale in Buca, Izmir",2.525.000 TRY,2525000.0,kurucesme,143819-148,14/10/2025,For Sale,Apartment,1 + 1,1.0,"50 m2 
/ 45 m2",2 Storey,Ground,New Property,Combi Boiler,Available,Floor Easement,Furnished,Tenanted,No,
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/144360-95,"115 Square Meters Apartment For Sale in Buca, Izmir",3.725.000 TRY,3725000.0,hurriyet,144360-95,23/10/2025,For Sale,Apartment,2 + 1,1.0,"115 m2 
/ 105 m2",4 Storey,3,1 at Age,Combi Boiler,Available,Floor Easement,Furnished,Empty,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-dumlupinar-satilik/daire/15356-6008,"147 Square Meters Apartment For Sale in Buca, Izmir",4.500.000 TRY,4500000.0,dumlupinar,15356-6008,14/10/2025,For Sale,Apartment,3 + 1,1.0,"147 m2 
/ 124 m2",4 Storey,4,20 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"North, South"
https://www.hepsiemlak.com/en/izmir-buca-buca-koop-satilik/daire/0-45156145,"85 Square Meters Apartment For Sale in Buca, Izmir",4.650.000 TRY,4650000.0,buca-koop,0-45156145,14/09/2025,For Sale,Apartment,2 + 1,1.0,"85 m2 
/ 80 m2",8 Storey,Raised Ground,2 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,West
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/63598-283,"100 Square Meters Apartment For Sale in Buca, Izmir",4.500.000 TRY,4500000.0,kozagac,63598-283,05/10/2025,For Sale,Apartment,2 + 1,1.0,"100 m2 
/ 90 m2",4 Storey,1,7 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"North, East"
https://www.hepsiemlak.com/en/izmir-buca-camlikule-satilik/daire/158790-26,"89 Square Meters Apartment For Sale in Buca, Izmir",4.125.000 TRY,4125000.0,camlikule,158790-26,23/10/2025,For Sale,Apartment,2 + 1,1.0,"89 m2 
/ 85 m2",1 Storey,Raised Ground,8 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"North, South, West"
https://www.hepsiemlak.com/en/izmir-buca-efeler-satilik/daire/70103-1110,"92 Square Meters Apartment For Sale in Buca, Izmir",5.500.000 TRY,5500000.0,efeler,70103-1110,23/10/2025,For Sale,Apartment,3 + 1,2.0,"92 m2 
/ 85 m2",4 Storey,Penthouse,New Property,Underfloor Heating,Available,Floor Easement,Not Furnished,Empty,No,"East, West"
https://www.hepsiemlak.com/en/izmir-buca-camlikule-satilik/daire/140664-135,"55 Square Meters Apartment For Sale in Buca, Izmir",4.325.000 TRY,4325000.0,camlikule,140664-135,03/09/2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 50 m2",9 Storey,3,New Property,VRV,Available,Floor Easement,Not Furnished,Empty,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-buca-koop-satilik/daire/147679-103,"262 Square Meters Apartment For Sale in Buca, Izmir",9.250.000 TRY,9250000.0,buca-koop,147679-103,21/09/2025,For Sale,Apartment,4 + 1,3.0,"262 m2 
/ 250 m2",3 Storey,3,New Property,Combi Boiler,Available,Condominium,Not Furnished,Owner,No,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/144360-97,"85 Square Meters Apartment For Sale in Buca, Izmir",1.475.000 TRY,1475000.0,adatepe,144360-97,19/10/2025,For Sale,Apartment,2 + 1,1.0,"85 m2 
/ 80 m2",4 Storey,Ground,3 at Age,Combi Boiler,Available,Condominium,Furnished,Empty,No,"South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-laleli-satilik/daire/130526-442,"85 Square Meters Apartment For Sale in Buca, Izmir",4.750.000 TRY,4750000.0,laleli,130526-442,22/10/2025,For Sale,Apartment,2 + 1,1.0,"85 m2 
/ 70 m2",4 Storey,2,New Property,Underfloor Heating,Available,Floor Easement,Not Furnished,Empty,No,"North, South"
https://www.hepsiemlak.com/en/izmir-buca-yaylacik-satilik/daire/120690-181,"90 Square Meters Apartment For Sale in Buca, Izmir",3.750.000 TRY,3750000.0,yaylacik,120690-181,22/09/2025,For Sale,Apartment,2 + 1,1.0,"90 m2 
/ 85 m2",4 Storey,Ground,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/3526-3178,"105 Square Meters Apartment For Sale in Buca, Izmir",2.650.000 TRY,2650000.0,kozagac,3526-3178,16/09/2025,For Sale,Apartment,2 + 1,1.0,"105 m2 
/ 100 m2",4 Storey,Ground,20 at Age,Air Conditioning,Available,Floor Easement,Not Furnished,Owner,No,"North, South"
https://www.hepsiemlak.com/en/izmir-buca-yenigun-satilik/daire/60124-1473,"77 Square Meters Apartment For Sale in Buca, Izmir",4.250.000 TRY,4250000.0,yenigun,60124-1473,20/10/2025,For Sale,Apartment,2 + 1,1.0,"77 m2 
/ 67 m2",3 Storey,2,4 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-yenigun-satilik/daire/29626-2077,"145 Square Meters Apartment For Sale in Buca, Izmir",6.800.000 TRY,6800000.0,yenigun,29626-2077,23/10/2025,For Sale,Apartment,3 + 1,1.0,"145 m2 
/ 140 m2",10 Storey,4,16 at Age,Combi Boiler,Available,Condominium,Not Furnished,Tenanted,No,"South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-goksu-satilik/daire/18435-5535,"135 Square Meters Apartment For Sale in Buca, Izmir",4.730.000 TRY,4730000.0,goksu,18435-5535,08/10/2025,For Sale,Apartment,3 + 1,1.0,"135 m2 
/ 115 m2",4 Storey,4,4 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-goksu-satilik/bina/156891-3,"90 Square Meters Building For Sale in Buca, Izmir",8.200.000 TRY,8200000.0,goksu,156891-3,14/08/2025,For Sale,Building,4 + 2,2.0,"90 m2 
/ 85 m2",3 Storey,,20 at Age,Combi Boiler,Not Available,Freehold Title Deed,Not Furnished,Owner,No,"North, South"
https://www.hepsiemlak.com/en/izmir-buca-firat-satilik/daire/0-45451648,"100 Square Meters Apartment For Sale in Buca, Izmir",4.145.000 TRY,4145000.0,firat,0-45451648,19/10/2025,For Sale,Apartment,2 + 1,2.0,"100 m2 
/ 90 m2",3 Storey,2,8 at Age,Combi Boiler,Available,Condominium,Furnished,Empty,No,"North, South"
https://www.hepsiemlak.com/en/izmir-buca-laleli-satilik/daire/89120-1287,"100 Square Meters Apartment For Sale in Buca, Izmir",7.050.000 TRY,7050000.0,laleli,89120-1287,10/10/2025,For Sale,Apartment,4 + 1,2.0,"100 m2 
/ 90 m2",3 Storey,Penthouse,4 at Age,Combi Boiler,Available,Condominium,Not Furnished,Owner,No,"North, South"
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/67273-4065,"50 Square Meters Apartment For Sale in Buca, Izmir",2.850.000 TRY,2850000.0,hurriyet,67273-4065,16/10/2025,For Sale,Apartment,1 + 1,1.0,"50 m2 
/ 45 m2",4 Storey,Middle,New Property,Combi Boiler,Available,Condominium,,,,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/158709-54,"55 Square Meters Apartment For Sale in Buca, Izmir",1.650.000 TRY,1650000.0,adatepe,158709-54,23/10/2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 50 m2",4 Storey,3,5 at Age,Combi Boiler,Available,Floor Easement,Furnished,Empty,No,South
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/143819-158,"130 Square Meters Apartment For Sale in Buca, Izmir",4.250.000 TRY,4250000.0,hurriyet,143819-158,14/10/2025,For Sale,Apartment,3 + 1,1.0,"130 m2 
/ 120 m2",4 Storey,2,26 at Age,Combi Boiler,Available,Condominium,Not Furnished,Tenanted,No,"North, South, East"
https://www.hepsiemlak.com/en/izmir-buca-guven-satilik/daire/70103-1098,"200 Square Meters Apartment For Sale in Buca, Izmir",5.500.000 TRY,5500000.0,guven,70103-1098,02/09/2025,For Sale,Apartment,3 + 1,2.0,"200 m2 
/ 150 m2",4 Storey,Penthouse,7 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"North, South"
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/159783-56,"55 Square Meters Apartment For Sale in Buca, Izmir",2.790.000 TRY,2790000.0,kurucesme,159783-56,21/10/2025,For Sale,Apartment,2 + 1,1.0,"55 m2 
/ 50 m2",5 Storey,Middle,10 at Age,Combi Boiler,Available,Condominium,Furnished,,,
https://www.hepsiemlak.com/en/izmir-buca-ufuk-satilik/daire/111716-1488,"240 Square Meters Apartment For Sale in Buca, Izmir",4.650.000 TRY,4650000.0,ufuk,111716-1488,21/10/2025,For Sale,Apartment,5 + 1,2.0,"240 m2 
/ 223 m2",5 Storey,Ground,6 at Age,Combi Boiler,Available,Freehold Title Deed,Not Furnished,Owner,No,
https://www.hepsiemlak.com/en/izmir-buca-inonu-satilik/mustakil-ev/156891-4,"85 Square Meters Detached House For Sale in Buca, Izmir",8.200.000 TRY,8200000.0,inonu,156891-4,14/08/2025,For Sale,Detached House,2 + 1,1.0,"85 m2 
/ 80 m2",3 Storey,,20 at Age,Combi Boiler,Not Available,Freehold Title Deed,Not Furnished,Owner,No,"North, South"
