Price,Bathrooms,Number_Of_Floors,Floor,Property_Age,Location_akincilar,Location_ataturk,Location_baris,Location_buca-koop,Location_camlikule,Location_efeler,Location_firat,Location_goksu,Location_hurriyet,Location_inonu,Location_izkent,Location_kozagac,Location_kurucesme,Location_laleli,Location_menderes,Location_other,Location_yaylacik,Location_yenigun,Location_yesilbaglar,Location_yigitler,Location_yildiz,Listing_Age_Days,Posted_Month,Rooms,Halls,Net_m2,Heating_Type_Air Conditioning,Heating_Type_Central,Heating_Type_Combi Boiler,Heating_Type_Underfloor Heating,Title_Condominium,Title_Floor Easement,Furnishing_Status_Furnished,Furnishing_Status_Not Furnished,Usage_Status_Empty,Usage_Status_Owner,Usage_Status_Tenanted
4200000.0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,2,1,76,0,0,1,0,1,0,0,1,1,0,0
2050000.0,1,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,9,1,1,50,0,0,1,0,1,0,1,0,1,0,0
5700000.0,2,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,10,2,1,83,0,0,1,0,0,1,0,1,1,0,0
3600000.0,1,4,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,10,3,1,100,0,0,1,0,0,1,0,1,0,1,0
2580000.0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,9,1,1,50,0,0,1,0,1,0,0,1,0,0,1
4850000.0,2,2,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,1,125,0,0,1,0,1,0,0,1,1,0,0
1900000.0,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,1,1,45,0,0,1,0,0,1,1,0,1,0,0
8250000.0,1,3,3,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,9,3,1,145,0,0,1,0,0,1,0,1,1,0,0
3530000.0,1,4,-1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,10,3,1,100,0,0,1,0,0,1,0,1,1,0,0
1975000.0,1,3,3,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10,1,1,50,0,0,1,0,1,0,0,1,1,0,0
2500000.0,1,4,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,10,2,1,90,0,0,1,0,0,1,0,1,0,0,1
1150000.0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,1,1,50,0,0,1,0,1,0,1,0,1,0,0
3999000.0,1,4,4,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,1,120,0,0,1,0,1,0,0,1,1,0,0
2150000.0,1,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,9,1,1,50,0,0,1,0,0,1,1,0,0,0,1
8500000.0,1,3,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,10,3,1,145,0,0,1,0,0,1,0,1,1,0,0
5200000.0,1,10,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,10,1,1,50,0,1,0,0,0,1,0,1,1,0,0
7250000.0,1,5,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,10,3,1,120,0,0,1,0,0,1,0,1,0,0,1
3750000.0,1,6,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,10,3,1,130,0,0,1,0,0,1,0,1,1,0,0
2375000.0,1,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,1,50,0,0,1,0,1,0,1,0,0,0,1
2450000.0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1,1,55,1,0,0,0,0,1,1,0,0,0,1
3200000.0,1,3,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,10,3,1,130,0,0,1,0,0,1,0,1,1,0,0
5000000.0,2,4,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3,1,90,0,0,1,0,1,0,0,1,1,0,0
2850000.0,1,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,10,1,1,45,0,0,1,0,0,1,0,1,1,0,0
2100000.0,1,3,-1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,8,2,1,90,0,0,1,0,1,0,0,1,1,0,0
5500000.0,2,4,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,10,3,1,120,0,0,1,0,0,1,0,1,0,0,1
3200000.0,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2,1,80,1,0,0,0,1,0,1,0,1,0,0
4650000.0,1,7,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,10,3,1,125,0,0,1,0,1,0,0,1,0,0,1
2050000.0,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1,1,40,0,0,1,0,0,1,1,0,0,0,1
4500000.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,1,135,0,0,1,0,0,1,0,1,1,0,0
5250000.0,1,4,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62,8,3,1,125,0,0,1,0,0,1,0,1,0,1,0
2350000.0,1,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,2,1,75,0,0,1,0,0,1,0,1,1,0,0
2580000.0,1,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,8,1,1,44,0,0,1,0,0,1,0,1,1,0,0
6850000.0,2,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,9,3,1,140,0,0,1,0,0,1,0,1,0,1,0
4950000.0,1,9,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,2,1,59,0,1,0,0,0,1,0,1,1,0,0
3000000.0,1,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,10,1,1,50,0,0,1,0,0,1,0,1,0,1,0
11000000.0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,10,3,1,135,0,0,1,0,0,1,0,1,1,0,0
3500000.0,2,4,3,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,2,1,90,0,0,1,0,0,1,0,1,1,0,0
4750000.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89,7,2,1,110,0,0,0,1,0,1,0,1,1,0,0
2500000.0,1,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,9,1,1,40,0,0,1,0,0,1,1,0,0,0,1
6900000.0,2,10,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,135,0,0,1,0,1,0,0,1,0,0,1
3500000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,10,2,1,90,0,0,1,0,0,1,0,1,1,0,0
3950000.0,1,3,2,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,10,3,1,120,0,0,1,0,1,0,0,1,1,0,0
4350000.0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51,9,2,1,60,0,0,1,0,0,1,0,1,1,0,0
4450000.0,1,4,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,10,3,1,104,0,0,1,0,1,0,1,0,1,0,0
2750000.0,1,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,10,3,1,120,0,0,1,0,0,1,0,1,0,0,1
4500000.0,1,4,4,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,8,3,1,120,0,0,1,0,1,0,0,1,1,0,0
2950000.0,1,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,10,2,1,88,0,0,1,0,0,1,0,1,0,1,0
3750000.0,1,4,2,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,10,3,1,110,0,0,1,0,0,1,0,1,1,0,0
3850000.0,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73,8,2,1,65,0,0,1,0,0,1,0,1,1,0,0
3850000.0,1,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,8,2,1,65,0,0,1,0,0,1,0,1,1,0,0
2850000.0,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73,8,1,1,48,0,0,1,0,0,1,0,1,1,0,0
2495000.0,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,1,1,52,0,0,1,0,0,1,1,0,1,0,0
6900000.0,2,8,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,9,3,1,120,0,0,1,0,0,1,0,1,0,1,0
4250000.0,1,4,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,10,3,1,125,0,0,1,0,1,0,0,1,1,0,0
3200000.0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,10,2,1,60,0,0,1,0,0,1,0,1,0,0,1
5250000.0,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,9,2,1,81,0,0,1,0,0,1,0,1,0,0,1
4850000.0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,10,2,1,110,0,0,1,0,0,1,0,1,1,0,0
4000000.0,1,5,3,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,3,1,115,0,0,1,0,0,1,0,1,0,0,1
3900000.0,1,4,4,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,8,3,1,135,0,0,1,0,0,1,0,1,0,1,0
3150000.0,1,4,4,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73,8,2,1,140,0,0,1,0,1,0,0,1,0,0,1
2550000.0,1,4,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,1,1,45,1,0,0,0,0,1,1,0,0,0,1
4400000.0,1,4,2,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,3,1,135,0,0,1,0,0,1,0,1,0,1,0
6000000.0,2,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,10,2,1,90,0,0,1,0,0,1,0,1,1,0,0
5000000.0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,2,1,80,0,0,1,0,0,1,0,1,1,0,0
3300000.0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,10,1,1,40,0,0,0,1,0,1,0,1,1,0,0
5500000.0,2,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,9,2,1,82,0,0,0,1,0,1,0,1,1,0,0
4275000.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,10,2,1,105,0,0,1,0,0,1,0,1,1,0,0
5450000.0,2,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,3,1,125,0,1,0,0,0,1,0,1,1,0,0
5950000.0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65,8,3,1,137,0,0,0,1,1,0,0,1,1,0,0
2750000.0,1,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,9,3,1,118,0,0,1,0,0,1,0,1,0,1,0
